results/AGENT-COORDINATION-ARCHIVE-20260707.md,11382,2026-07-07,measurement,certified scoreboard refresh @9550a7b,multi,MEASUREMENT,deep 1.34 nano 1.42 s256 1.48 s128 1.51 s1024 1.63 small 1.71 s2048 1.77 s3072 1.81 s4096 1.92 s8192 2.13,gap monotone in S from s2048; mk s8192 6733us
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11407,2026-07-07,executor,producer-df df-shell decomposition,nano/small,NO-GO,named-bar 0; 240-ceiling +11/+8us; parked-WG2 residency ~+34us nano 0/40; small +137..+157us x3,LAW: added warpgroups tax step via warp-slot dilution; 256thr/255reg is Pareto point
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11450,2026-07-07,tma-smem,s2048 D64 TMA shared landing,s2048,PROMOTED,commit 010070a ancestor of 589ee3d; D64 ring TMA S in 2048/3072/4096/8192,widening survived producer-df integration
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11476,2026-07-07,tma-smem,s2048 D64 TMA integrated-head validation @589ee3d,s2048,PROMOTED,forced-old +4.14us (24/80 old wins); +8.58us (6/80),keep S2048 in D64 TMA default set
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11487,unknown,executor,producer-df pdf executor + _PDF_MODE landing 589ee3d,qwen/s3072/s8192,PROMOTED,qwen-l1 -1056..-1133us 12/12; l2 -1370..-1511us 12/12; s3072 -21us 40/40; s8192 -165us 16/16; small +145us 0/40 stays df,defaults change only at qwen-l1/l2/s3072/s8192; bit-identical elsewhere
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11515,2026-07-07,qwen,pre-pdf qwen score anchor @81d8222,qwen4b-l1/l2,MEASUREMENT,l1 8942.43 vs 7200.90us (1.242x); l2 12067.87 vs 8680.19us (1.390x),classified pre-pdf baseline only
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11574,2026-07-07,attention,post-lsepre attention band R4 retune,s4096/s8192,NO-GO,s4096 T24 +66/+67 T32 +52/+52 off +138/+148us all 0/40; s8192 rejects T32/T48/off; lpt -11.68/-17.02us 22/24&23/24,LPT flagged as post-pdf recheck candidate
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11600,2026-07-07,scheduling,s8192 attention band LPT post-pdf recheck,s8192,FLIP-PROMOTED,-16.19us 32/32; -19.79us 32/32,supersedes pre-pdf classification; justifies promotion
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11634,2026-07-07,scheduling,s8192 LPT promotion 081adbe validation,s8192,PROMOTED,forced-old dq_first +19.71us (4/32); +11.60us (6/32),branch validated; landing waits on clean shared model.py
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11710,unknown,executor,post-landing shared-tree smoke,qwen4b-l1,MEASUREMENT,7930.3us median no-env vs pre-landing df ~9.0-9.2ms; loss 12.60872 exact,pdf ext auto-selected; lane released
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11720,2026-07-07,qwen,qwen l2 post-head-dX resweep + l1 dq-RS recheck,qwen4b-l1/l2,MEASUREMENT,l2: nmajor keep +63.2/+114.0; dqRS keep +94.0/+78.5; TMA keep +833.2/+801.7 0/16; COLD_CAP0 flip -108.9/-49.7 11/16; profile 11655.8us; l1: dqRS stays +64.9/+68.9; nmajor +51.8/+48.8; profile 8754.9us,cold-cap flip later reversed under pdf; L1/L2 dq-RS asymmetry real
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11749,2026-07-07,lm-head,NT lm-head producer-feed audit @589ee3d,qwen4b-l1,NOTE,lm-head fwd GEMMNT 1024x151936x2560 excluded from n256 TMA via flags; no NT B [N;K] tmap,recommends default-off exact-qwen NT TMA probe with cp.async vocab-tail fallback
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11761,2026-07-07,qwen,qwen l2 cold-cap-0 post-pdf recheck,qwen4b-l2,NO-GO,+17.14us (8/16); +4.93us (5/16); was -108.9/-49.7 pre-pdf,resweep law at commit time; l2 ~11.05-11.09ms under pdf; stashed edit discarded
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11775,2026-07-07,executor,d64 pdf producer-feed probe (peer observation),s3072/s8192,MEASUREMENT,s3072 -18.16/-22.51us 40/40 both; s8192 +111.94/+67.98us 0/24&1/24,shape-split; only exact S3072 is a candidate
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11850,2026-07-07,tma-smem,D64 TMA gate widened to S2048 (session 2853e0de),s2048,PROMOTED,-23.6us 3/3 both orders; s1024/small/nano exclusions upheld,mechanism: fence amortizes at K=S>=2048
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11853,2026-07-07,executor,d64 pdf producer-feed probe close 8c4fd32,s3072/s8192,MEASUREMENT,s3072 2395.95->2377.79us -18.16 40/40 and -22.51 40/40; s8192 +111.94us 0/24 and +67.98us 1/24,no global enable; S3072-only gate is next promotion
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11871,2026-07-07,scheduling,s8192 attention band LPT landing,s8192,PROMOTED,cherry-picked 081adbe as 6f5922b; forced-old +19.71/+11.60us,post-pdf LPT default landed
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11906,2026-07-07,executor,s3072-only D64 pdf feed gate 4a00936,s3072,PROMOTED,forced-old +19.54/+22.93us; old wins 1/48 both orders; parity worst_grad_rel<=0.006289,S8192 guard stays off
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11916,2026-07-07,executor,s3072 D64 pdf feed shared landing,s3072,PROMOTED,landed as patch-equivalent b5c4fa8 + 79aa567; diff vs 4a00936 empty,shared code matches validated branch
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11925,2026-07-07,measurement,mk-scoreboard-589ee3d stale partial log,multi,INVALID,route-only output through S4096 header; no timing; no JOB DONE,do not use as certification evidence
results/AGENT-COORDINATION-ARCHIVE-20260707.md,11934,2026-07-07,executor,s3072 D64 pdf feed landing (second post),s3072,DUPLICATE,default-first 2370.72 vs 2390.26us; variant-first 2371.26 vs 2394.19us; _pd64f REG:168 STACK:176,duplicate landing record with res-usage
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12001,2026-07-07,lm-head,qwen lm-head NT TMA feed 62a0bcc,qwen4b-l1,PROMOTED,landed 6dc7dcb; forced-old +65.78us (4/48); +79.31us (4/48); parity worst_grad_rel=0.001572,qwen4b-l2 stays off after mixed local evidence
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12052,2026-07-07,measurement,full certification @c12d6a6,multi,MEASUREMENT,nano 903.4 (1.44x); small 3248.6 (1.71x); deep 2341.9 (1.32x); s2048 1821.1 (1.74x); s3072 2401.6 (1.79x); s4096 3031.9 (1.93x); s8192 6741.7 (2.15x),26h promotion burst carries no uniform tax; all shapes best-ever
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12090,2026-07-07,measurement,targeted score re-anchor @6f5922b (partial),nano/small/s1024/s2048,MEASUREMENT,nano 904.1/631.0; small 3247.7/1903.1; s1024 1277.6/780.2; s2048 1838.3/1049.2us,four-shape spot re-anchor; deep missed
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12100,2026-07-07,measurement,baseline CE-bf16 hardening arms (peer observation),qwen2/s8192/small,MEASUREMENT,qwen2 +47.74us loss +1.88e-02; s8192 -52.80us (-1.66%) loss -3.17e-03; small +148.02us (+8.35%),no equivalent cheap CE hardening found
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12119,2026-07-07,measurement,certified re-anchor @6f5922b,nano/small/s1024/s2048,MEASUREMENT,nano 1.433x; small 1.707x; s1024 1.638x; s2048 1.752x,vs Jul-5 matrix all improved
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12126,2026-07-07,measurement,baseline CE hardening lane close,qwen-l1/qwen2/s8192/small,NO-GO,ce-bf16 -1.7% s8192 / +0.6% qwen2 / +8.4% small with 1.5e-02-class loss shifts; ce-chunk capture-unsafe; denominators qwen-l1 7236.66 qwen2 8628.48 s8192 3179.63 small 1772.00us,fp32-CE baseline RE-CERTIFIED honest; gaps qwen-l1 1.22x qwen2 1.28x
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12173,2026-07-07,executor,df2-at-qwen-class scope probe,qwen4b-l1/l2,NO-GO,df2 vs pdf +772/+1260us 0/12 both shapes; df2-df at l2 -381/-252us sign-cross,reopen closed per pre-registered rule; pdf+gates port motivation ~300us at l2
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12183,2026-07-07,attention,MK_ATTN_EXP2_PREBIAS global probe 53f95cd,s8192/s4096/small,NO-GO,s8192 +58.10/+43.38us 0/24&1/24; small +7.65/+1.17us; s4096 -3.47/-14.40us 35/40&40/40,no global promotion; S4096 positive (later exact gate); REG stays 255
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12248,2026-07-07,scheduling,hot-embed broad non-qwen guard 9bacf9f,multi,NO-GO,max regression +6.72us s128 and +5.60us s1024; opposite-order wins; no large regression,rejects global hot-embed; supports exact qwen4b-l2 default
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12310,2026-07-07,scheduling,MK_HOT_EMBED_BWD qwen-l2 default ff78aba,qwen4b-l2,PROMOTED,qwen-l2 -169.66/-136.85us 17/24&18/24; forced-cold penalty +292.69us (3/32) / +134.46us (7/32),fast-forwarded 165127f->ff78aba; guard shapes unchanged
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12339,2026-07-07,qwen,qwen current-head refresh @ff78aba,qwen4b-l1/l2,MEASUREMENT,l1 8028.42 vs 7261.79us (1.106x); l2 10736.19 vs 8745.22us (1.228x); l2 wait 1382.5us,EMBED_BWD wait no longer main item; GEMMTN 6144x2560x1024 wait 845.9us exposed
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12430,2026-07-07,executor,qwen pdf+gates prototype cc5fff2,qwen4b-l2,NO-GO,full gates +51.54/-41.82us at 24 reps; embed-only +31.92/-50.02us 48rep; +37.73/+0.00us 200rep,profile-only wins real but full-step wait moved to GEMMTN 6144x2560x1024; no landing
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12509,2026-07-07,attention-fwd,fwd stage ablation,s8192,MEASUREMENT,fwd ALU 42.6% exp-dominated; ~220-320us/step at s8192; dkv/dq 70% ALU+sync with 2.5x wait amplification,lever = producer-warp softmax offload; DCE law correction (accumulator-dead wgmma narrows)
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12519,2026-07-07,measurement,small profile @c12d6a6,small,MEASUREMENT,flat: RMSNORM_BWD_DX 278.1 / wd-dX 273.5 / SWIGLU_BWD_4W 265.9 / DKV 259.9 / FWD 258.8us; 145 hops 86% span,small is chain-depth-bound; claims partials-fed RMSNORM lane
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12536,2026-07-07,measurement,deep re-anchor + s3072 band recheck,deep/s3072,MEASUREMENT,deep 2356.7/1769.2 = 1.332x (was 1.508 Jul-5); s3072 MK_ATTN_BAND=20 noise -3.1 28/40,T16 stands; deep closest shape to parity
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12545,2026-07-07,attention,s3072/s4096 stale-gate resweep,s3072/s4096,NO-GO,fwd-band s3072 +13.3 1/40; s4096 +24.8 2/40; bwd T32/T26 s4096 +57/+63 0/80; qkbwd split-V s3072 +3.5 6/40,all five cells confirm defaults; long-S gap is op-cost
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12554,2026-07-07,measurement,long-S re-anchor,s3072/s4096/s8192,MEASUREMENT,s3072 2362.0/1335.7 = 1.768x; s4096 3039.6/1586.7 = 1.916x; s8192 6608.2/3165.2 = 2.088x,full Jul-7 gauntlet: every shape improved vs Jul-5
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12574,2026-07-07,attention,S4096 exp2-prebias gate d798479,s4096,PROMOTED,forced-old +8.46us default-first / +3.10us variant-first at 500 reps; route guards clean,landed on shared head preserving ff78aba
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12610,2026-07-07,scheduling,MK_HOT_QWEN_WQKV_DW hot leaf,qwen4b-l2,NO-GO,200rep +47.86us default-first / -24.58us variant-first mixed,exposes cold #64 WGU dW ~1537us wait; WGU-only knob wins -216.38/-203.01us locally
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12649,2026-07-07,scheduling,qwen l2 WGU dW hot leaf 2e56bfb,qwen4b-l2,PROMOTED,remote isolated 500rep forced-cold +133.01/+158.11us; post-cherry +135.95/+29.98us at 120 reps,landed on d798479; l1 guard stays cold
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12665,2026-07-07,qwen,qwen l2 post-WGU reprofile @2e56bfb,qwen4b-l2,MEASUREMENT,step 11479.6us; wait 930.7; lm-head fwd 2511.3; dX 2426.4; ATTN_DQ 756.6; WGU dX 691.4us,next probe = lm-head NT TMA recheck
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12704,2026-07-07,lm-head,qwen l2 NT TMA default candidate 6e66893,qwen4b-l2,NO-GO,forced-old +41.97us default-first / -4.21us variant-first,failed both-order promotion gate; branch kept for reference
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12726,2026-07-07,attention,post-prebias S4096 band resweep,s4096,NO-GO,T26 +66.86/+55.63us 0/40; T32 +55.89/+53.28us 0/40; fwd20 +23.06/+19.65us; fwd24 +13.36/+2.88us 20/40 reverse,keep bwd T29 fwd T22; remaining gap is operator-cost
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12808,2026-07-07,executor,exact S4096 pdf+d64feed gate b62c175,s4096,PROMOTED,remote isolated 500rep forced-old df +5.74/+1.65us; local 160rep +8.34/+7.25us; landed 9d61fa1,narrow margin; gate stays exact S4096 only
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12824,2026-07-07,rowop,partials-fed RMSNORM_BWD_DX,small/s4096,NO-GO,small +6/+8us; s4096 +1/+7us,laws: cache-state-weighted fusion arithmetic; flag-gated accumulators spill even when OFF
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12831,2026-07-07,measurement,LD spill gate @4e82bf5,small,MEASUREMENT,small 2906 sectors exact; STACK 48,PASS
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12845,2026-07-07,measurement,S4096 post-pdfd64 profile @9d61fa1,s4096,MEASUREMENT,total 3058.1us; wait 763.1us (25%); ATTN_DQ_WG 535.2 wait + 216.8 span; DKV off-path 880.4us,pdf+d64feed improves total 3075.2->3058.1 but regime unchanged
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12866,2026-07-07,attention,S4096 attention chunk recheck,s4096,NO-GO,DKV2/DQ1 -3.97/+4.45us mixed; 1/2 neutral -0.02/-0.10; 2/2 failed 160rep -3.22/+1.22us,keep DKV_C=1 DQ_C=1; needs body/offload mechanism
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12877,2026-07-07,qwen,qwen re-anchor,qwen4b-l1/l2,MEASUREMENT,l1 8022.0/7189.0 = 1.116x; l2 10673.7/8681.8 = 1.229x (Jul-5: 4.046/4.085),giant-vocab class closed ~4x -> ~1.1-1.2x via multi-session arc
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12885,2026-07-07,gemm-dx,pipe_probe longdx deep-stage refresh @4e82bf5,s8192/small,NO-GO,s8192 lm dX 187.8->177.1us; s8192 mlp dX 44.8->42.6us; small mlp dX 42.6->41.2us standalone,needs high smem; prior whole-model smem208 controls negative
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12942,2026-07-07,executor,s2048 pdf+d64feed gate 413b4a2,s2048,PROMOTED,remote isolated 500rep forced-old df +21.55us (1/500) / +28.83us (0/500); _pd64f REG:168 STACK:160,landed d4758a3
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12966,2026-07-07,executor,pdf chain-canary boundary,deep/nano/s1024,NO-GO,deep +76.32/+92.06us 0/80; nano +37.41/+34.10us 0/80; s1024 -9.57/-1.65us 136/240 not promotion-grade,keep off _PDF_MODE; long-S pdf wins are feed/exposure wins not shell wins
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12983,2026-07-07,measurement,s2048 post-pdfd64 profile @d4758a3,s2048,MEASUREMENT,total 1784.6us; wait 351.6us (19.7%); ATTN_DQ_WG 276.8us top; DKV off-path 464.7us,residual is attention body/protocol composition
results/AGENT-COORDINATION-ARCHIVE-20260707.md,12994,2026-07-07,attention-dkv,MK_ATTN_DKV_ROW_BCAST stale knob,s4096,NOTE,knob only changes extension suffix; no kernel conditional after LSE/Drow prefetch rewrite,do not run timing from this knob; compile-cache no-op
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13020,2026-07-07,attention-dq,s4096 dq scalar store gate,s4096,PROMOTED,float2-off won -10.51us (153/160) / -2.67us (119/160); promoted vs forced-old +6.10 (24/160) / +12.83us (3/160); landed 9308554,DKV float2-atomic-off no-go; DKV direct-atomic-off decisive no-go +97us
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13034,2026-07-07,scheduling,post-burst knob resweep 20 arms,multi,NO-GO,20 arms across idle/band-T/cold-cap at 4 shapes; zero flips; band tables at sharp optima,defaults upheld; knob space closed until next pdf phase
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13039,2026-07-07,measurement,deep-L12 profile @58ce2a6,deep,MEASUREMENT,213 chain hops ~11us/hop; 24% wait; no op-level bucket (top 250us across 12 instrs),shape diagnostic map complete; deep = chain-machinery canary
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13055,2026-07-07,measurement,s4096 post-dqscalar profile @9308554,s4096,MEASUREMENT,total 3033.6us; ATTN_DQ_WG 529.8 wait + 207.3 span = 737.1us; DKV off-path 865.0us,next work = attention body/protocol not epilogue/chunk knobs
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13097,2026-07-07,attention-dq,MK_ATTN_DQ_RS_FEED d64 dq register-A dS feed,s4096,PROMOTED,-34.45us (160/160) / -29.22us (160/160); promoted vs forced-old +31.30/+34.74us (0/160); route 189 unchanged,landed ed49255; exact S4096 gate
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13138,2026-07-07,attention-dq,d64 dq register-feed widen,s8192/s3072,PROMOTED,s8192 -57.41 (80/80) / -66.29us (80/80); forced-old +62.42/+51.84us; s3072 held off (-3.25us 117/160),landed 15ad2c9; S3072 too weak/order-sensitive
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13162,2026-07-07,measurement,s8192 post-rsfeed profile @15ad2c9,s8192,MEASUREMENT,total 6582.3us; wait 2127.6us (32.3%); ATTN_DQ_WG 1869.4 wait + 389.5 span = 2258.9us; FWD 1033.7us,next lane = dq producer/wait protocol or softmax offload
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13190,2026-07-07,measurement,s8192 df attribution @9308554,s8192,MEASUREMENT,ATTN_DQ_WG 2035.3 wait + 427.2 span = 2462.5us on-path; ATTN_FWD 1071.0us span-bound; attention pair ~3.5ms of ~6.6ms,wait moved from dKV to dQ; feeds softmax-offload phase
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13216,2026-07-07,attention-dq,s2048 dq register-feed boundary,s2048,NO-GO,-8.16us (145/160) / -2.13us (86/160),not promotion-grade; keep S2048 off the default
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13232,2026-07-07,measurement,s4096 post-rsfeed profile @ed49255,s4096,MEASUREMENT,total 2998.8us; ATTN_DKV_WG 472.7 wait + 232.0 span = 704.7us new critical bucket; dq off-path 883.9us,next = D64 dKV body/protocol
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13259,2026-07-07,attention-dkv,MK_ATTN_DKV_P_RS_FEED P-only shortcut,s4096,NO-GO,compile fail: CUTE assert Register source operand A must have K-major layout,P^T cannot feed from q-major fragment; needs S^T/P^T K-major reorientation
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13294,2026-07-07,attention-dkv,MK_ATTN_DKV_ST_RS_FEED S^T register feed,s4096,NO-GO,+28.37us (0/40) / +37.97us (1/40); route 189/189; parity clean,correct but slower; resource unchanged; rejection is timing
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13310,2026-07-07,attention,post-dq-feed band resweep,s8192/s4096,NO-GO,s8192 T36/T44 +180/+149us 0/32; dq_first +29us 1/16; s4096 T32/T26 +47/+60us 0/80,defaults robust; arms s8192 ~6490 (~2.05x) s4096 ~2962 (~1.87x)
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13318,2026-07-07,attention-dkv,dKV S^T register feed (second close),s4096,DUPLICATE,+28.37us (0/40) / +37.97us (1/40),duplicate close of 13294
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13337,2026-07-07,measurement,s8192 post-rsfeed profile refresh (0534),s8192,MEASUREMENT,total 6658.0us; ATTN_DQ_WG 2297.6us; off-path DKV 3052.4us,read unchanged after dKV S^T no-go
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13349,2026-07-07,measurement,s8192 post-rsfeed profile (second close),s8192,DUPLICATE,total 6658.0us; dq 2297.6us; FWD 1049.8us,duplicate close of same profile log
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13389,2026-07-07,attention,s8192 exp2-prebias stale-gate recheck,s8192,FLIP-PROMOTED,recheck -45.42/-63.71us (40/40); 160rep -50.14/-63.55us; forced-old +63.52us (5/160) / +51.66us (2/160),flip after dq register-feed landing; landed 3201232
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13417,2026-07-07,measurement,LD spill gate @15ad2c9,small,MEASUREMENT,small 2906 exact; STACK 48,PASS
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13435,2026-07-07,attention,s8192 exp2-prebias landing (second post),s8192,DUPLICATE,landed commit 3201232; S4096/S8192 default-on,duplicate landing record
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13445,2026-07-07,measurement,s8192 post-prebias profile @3201232,s8192,MEASUREMENT,total 6524.5us; ATTN_DQ_WG 2213.6us; FWD 1025.8us,prebias removed ~50-60us; dq wait/protocol still dominates
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13464,2026-07-07,measurement,s8192 critical-path edge dump @3201232,s8192,MEASUREMENT,4 dQ waits follow GEMMNN 8192x256x256; 461-464us wait + 95-97us span on ATTN_DQ_WG C=4 off=60 tail band,LPT emits DKV bands before DQ; suggests dq tie-break probe
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13495,2026-07-07,attention,s2048/s3072 exp2-prebias revalidation,s2048/s3072,NO-GO,s2048 +5.60us (12/40) / +2.03us (14/40); s3072 -2.43us (25/40) / +6.24us (10/40),keep default-off; only S4096/S8192 default-on
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13513,2026-07-07,scheduling,s8192 band dq tie-break probe,s8192,NO-GO,lpt_tail_dq_tie +17.65/+3.30us; lpt_dq_tie +44.13/+39.41us; route shape unchanged,do not promote same-stage dq tie-break ordering
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13540,2026-07-07,measurement,s3072 current profile @3201232,s3072,MEASUREMENT,total 2367.4us; wait 506.0us (21.4%); ATTN_DQ_WG 495.8us; FWD 190.1us,dq-wait dominated but small absolute
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13580,2026-07-07,scheduling,qkv v-bwd kv-slot dependency gate,s3072/s8192,PROMOTED,s8192 -26.70 (159/160) / -36.53us (160/160); s3072 -12.53/-16.10us; forced-old s3072 +21.78/+13.23 s8192 +33.25/+29.74us; s4096 mixed stays off,landed 6b137f5; drops DQ deps for V pass-through
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13601,2026-07-07,measurement,s3072 critical-path edge dump @3201232,s3072,MEASUREMENT,4 dq waits follow GEMMNN 3072x256x256; 72-74us wait + 50-51us span each,no standalone retune justified; carry future fix from S8192 win
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13641,2026-07-07,lm-head,qwen MK_HEAD_DX_SKR=2 n128 split,qwen4b-l1/l2,NO-GO,l1 +1160.78/+1142.38us 0/24; l2 +1314.50/+1185.17us 0/12,replaces 80-tile n256/TMA row with 320 n128 tiles + 640-tile SKR_REDUCE; keep qwen off _HEAD_DX_SKR
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13666,2026-07-07,measurement,s8192 post-qkvslot profile @6b137f5,s8192,MEASUREMENT,total 6639.8us; ATTN_DQ_WG 1928.2 wait + 402.6 span = 2330.8us,still dq wait/protocol dominated
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13696,2026-07-07,attention-dq,s8192 dq row-region gate probe,s8192,NO-GO,-0.66us (18/40) / -5.14us (22/40); confirm -0.93 (93/160) / -4.46us (119/160),n_gated 63->79 as intended but too weak/order-sensitive
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13716,2026-07-07,qwen,qwen lm-head fwd row re-anchor @6b137f5,qwen4b-l1/l2,MEASUREMENT,l1 7785.3us (fwd 2444.5; dX 1644.2; wait 507.6); l2 10269.4us (fwd 2479.6; dX 1668.2),lm-head NT fwd remains top qwen body/protocol target
results/AGENT-COORDINATION-ARCHIVE-20260707.md,13801,2026-07-07,lm-head,qwen lm-head CE partial isolation probe,qwen4b-l1/l2,NO-GO,forced-off l1 +589.70/+574.62us 0/24; l2 +464.37/+728.40us 0/12,keep CE/LSE partials on; bit11 removal rejected; no n128 fallback occurred
