results/AGENT-COORDINATION.md,124,20260708,lm-head,qwen head-dX pair2 WGMMA wait GPU validation,qwen4b-l2,NO-GO,SASS +736 total HGMMA.64 +12 UTMALDG +35; x40 +16.03/-20.22; x80 +12.80us (27/80)/-4.91us (49/80) order-mixed,do not reopen this exact pairwise K-stage wait batching
results/AGENT-COORDINATION.md,126,20260708,qwen,qwen post-pair2 next-gap triage,qwen4b-l2,CLOSED-BY-ANALYSIS,SASS objective: HGMMA unchanged while WARPGROUP.ARRIVE/DEPBAR fall,selected NT supertile pair-GMMA (batch two same-stage 64x128 strip GMMAs under one arrive/commit/wait)
results/AGENT-COORDINATION.md,131,20260708,lm-head,qwen NT supertile pair-GMMA MK_GEMM_N256_NT_SUPERTILE_PAIRGMMA,qwen4b-l1,NEUTRAL,emitted SASS identical except source-path metadata; opcode delta 0 lines; HGMMA/WARPGROUP count 3180 both,no-effect; no timing run; do not reopen without assembly-level mechanism
results/AGENT-COORDINATION.md,142,20260708,lm-head,qwen kind6 stack composition + L2 head-dX PDF-only default integration,qwen4b-l2,PROMOTED,shared rollback-vs-default x80 +19.94/+14.24us (forced-old slower); SASS UTMALDG.2D -75 SYNCS.ARRIVE -15; megakernel stack 160->144; tests pass,rollback MK_GEMM_N256_HEAD_DX_PDFONLY=0
results/AGENT-COORDINATION.md,147,20260708,qwen,qwen post-PDF-only residual refresh,qwen4b-l1/l2,MEASUREMENT,L1 gap 204.48us (1.02754x); L2 gap 972.13us (1.10936x); top rows lm-head fwd 1879.3/1844.5us head-dX 1704.9/1638.9us L2 RMS dX 1566.0us,next work must inspect post-PDF SASS/source first
results/AGENT-COORDINATION.md,150,20260708,lm-head,qwen post-PDF NT-head SASS/source triage,qwen4b,CLOSED-BY-ANALYSIS,NT supertile still compiles non-PDF consumer TMA fallback into largest row,selected MK_GEMM_N256_NT_SUPERTILE_PDFONLY compile-prune (default-off)
results/AGENT-COORDINATION.md,159,20260708,qwen,qwen post-PDF NT/head-dX SASS-source inventory (duplicate claim),qwen4b,SUPERSEDED,,duplicate of 101219Z triage; NT supertile PDF-only lane already registered
results/AGENT-COORDINATION.md,168,20260708,lm-head,qwen NT supertile PDF-only compile-prune promote,qwen4b-l1/l2,PROMOTED,shared rollback x80 L1 +85.01/+92.51us; L2 +79.22/+67.86us (forced-old slower); UTMALDG.2D -12 SYNCS -3/-2 HGMMA/WARPGROUP unchanged; tests pass,rollback MK_GEMM_N256_NT_SUPERTILE_PDFONLY=0
results/AGENT-COORDINATION.md,171,20260708,qwen,qwen post-NT-PDF-only residual refresh,qwen4b-l1/l2,MEASUREMENT,L1 gap 135.87us (7558.37 vs 7422.50us; 1.0183x); L2 gap 846.66us (9806.43 vs 8959.78us; 1.0945x); top L2 rows NT 1819.4 head-dX 1647.8 RMS dX 1574.1us,next: RMS H2560 mechanism then head-dX cleanup
results/AGENT-COORDINATION.md,173,20260708,rowop,qwen L2 RMS-headDX next-hook triage (duplicate claim),qwen4b-l2,SUPERSEDED,,duplicate; 105955Z close already selected H2560 RMS dX weight-cache hook
results/AGENT-COORDINATION.md,184,20260708,infra-process,talk-site fresh-series refresh (post-burst certified sweep),12 shapes,NOTE,fresh series = 12-shape certified sweep: qwen l1 1.028x l2 1.109x; frontier s8192 1.942x; floor deep 1.267x,talk/facts.json + index.html committed; never-shrink guard used
results/AGENT-COORDINATION.md,194,20260708,qwen,qwen post-NT-PDF-only refresh (second close; selects RMS wcache),qwen4b-l1/l2,MEASUREMENT,L1 near parity 1.01831x gap 135.87us; L2 1.09450x gap 846.66us,duplicate close of 105851Z entry; selects exact-qwen H2560 RMS dX weight-cache MK_RMS_DX_H2560_WCACHE
results/AGENT-COORDINATION.md,206,20260708,rowop,qwen H2560 RMS dX weight-cache MK_RMS_DX_H2560_WCACHE,qwen4b-l2,NO-GO,env-on x80 -17.44/-28.26us but promoted-default rollback weak (+25.31/+6.56) and x160 flipped -23.33us forced-old wins 90/160,invalid 1114Z logs compared _rms2560 to itself; whole-vector shared weight-cache mechanism rejected
results/AGENT-COORDINATION.md,208,20260708,lm-head,qwen head-dX post-PDF next-hook triage,qwen4b-l2,CLOSED-BY-ANALYSIS,,selected MK_GEMM_N256_HEAD_DX_POSTINIT_NOSYNC (skip 2nd consumer_sync after mbar reinit)
results/AGENT-COORDINATION.md,213,20260708,lm-head,qwen head-dX postinit nosync MK_GEMM_N256_HEAD_DX_POSTINIT_NOSYNC,qwen4b-l2,NO-GO,SASS drops 1 BAR.SYNC.DEFER_BLOCKING (total -8); x8 order-mixed -22.53/+28.99; x40 slower both orders +7.01/+8.18us,do not reopen this exact post-mbar-reinit sync skip
results/AGENT-COORDINATION.md,218,20260708,lm-head,qwen lm-head NT post-PDF triage (CE-exact selection),qwen4b-l2,CLOSED-BY-ANALYSIS,,selected MK_GEMM_N256_NT_SUPERTILE_CEEXACT (CE/LSE invariant specialization; nparts=2374 guard removal)
results/AGENT-COORDINATION.md,222,20260708,lm-head,qwen lm-head NT post-PDF triage (postinit-nosync selection),qwen4b,CLOSED-BY-ANALYSIS,SASS objective BAR.SYNC.DEFER_BLOCKING -1,second close of same triage claim by concurrent session; selected NT supertile postinit nosync
results/AGENT-COORDINATION.md,229,20260708,lm-head,qwen NT postinit nosync (first no-promote close),qwen4b-l1/l2,SUPERSEDED,L2 x8 order-mixed +8.30/-28.51us; L1 x8 positive but x40 reverse order wash -22.91/-1.95us (25/40); SASS BAR.SYNC -5 clones,superseded for L2 by 122600Z CLOSE/PROMOTE (L2-only default)
results/AGENT-COORDINATION.md,231,20260708,lm-head,qwen NT CE-exact MK_GEMM_N256_NT_SUPERTILE_CEEXACT,qwen4b-l2,NO-GO,SASS real: _df2 total -1928 MUFU.EX2 -220 FADD -316 FMUL -234; timing rejects x8 +0.43us (4/8)/+1.84us (3/8),folds instructions but does not reduce window; do not replay
results/AGENT-COORDINATION.md,243,20260708,measurement,s1024 post-mask-split residual refresh,s1024,MEASUREMENT,mk 1183.9us vs graph+ 771.1us (1.535x); profile 1163.9us wait/span 209.7/954.2us; FWD 123.5 DKV 112.7 on-path; TN dW 142.2 FILL 106.3 off-path,selects DKV full cross-stage pipeline MK_ATTN_DKV_STAGE_PIPE
results/AGENT-COORDINATION.md,246,20260708,attention-dkv,s1024 DKV full stage-pipeline MK_ATTN_DKV_STAGE_PIPE,s1024,NO-GO,resource gate reject pre-runtime: forced stack 688/624/608/704; named-bank refactor worse 832/656/640/928 vs default 96/64/48/64; LOCAL:0,600-900B stack not promotion-grade; needs true topology/register-contract change
results/AGENT-COORDINATION.md,248,20260708,lm-head,qwen NT postinit nosync L2-only default promote,qwen4b-l2,PROMOTED,env-on x40 -43.31/-24.88us; sibling rollback x80 +26.03/+28.22; shared rollback x80 +46.72/+23.76us forced-old slower; BAR.SYNC 623->618,promoted exact qwen4b-l2 only; L1 stays env-only; supersedes 120500Z no-promote
results/AGENT-COORDINATION.md,251,20260708,gemm-dw,s1024 WGU dW slab-reduce,s1024,DUPLICATE,mechanism already implemented and no-promoted twice (s1024-dwskr-wgu-6d4e86d order-mixed/negative x40),closed before source edits; do not reopen or widen to wd/wqkv/wo
results/AGENT-COORDINATION.md,253,20260708,qwen,qwen post-NT-postsync residual refresh,qwen4b-l1/l2,MEASUREMENT,L1 gap 112.80us (1.01521x); L2 gap 814.24us (1.09121x); top L2: NT 1782.6 head-dX 1651.4 RMS dX 1582.5 DQ 553.2us; lm-head dW ub 3007.1us,selects exact H2560/S1024 RMS dX full-pair specialization
results/AGENT-COORDINATION.md,256,20260708,gemm-fwd,s1024 qkrope-n128 source-free stale check MK_WGMMA_N128_QKROPE,s1024,NO-GO,smoke +16.16/+17.86us; x40 +29.26us (forced wins 0/40)/+7.52us (6/40),qkrope n128 lower bound stays S2048; do not reopen exact S1024 plain n128 widening
results/AGENT-COORDINATION.md,258,20260708,fusion,s1024 post-qkrope residual triage,s1024,CLOSED-BY-ANALYSIS,GEMMNT 1024x256x768 74.6us and 1024x256x256 62.5us rows flags 12434 on-path,selected source-free MK_SSQ_FUSE=0 current-stack stale check
results/AGENT-COORDINATION.md,266,20260708,rowop,qwen H2560/S1024 RMS dX full-pair MK_RMS_DX_H2560_S1024_FULLPAIR,qwen4b-l2,NO-GO,v2 fixed SASS bloat (+29024 -> +416 lines); x8/x40 positive-small; x80 fails +0.30us (43/80)/-18.64us (54/80),do not reopen full-pair tail cleanup; move to larger NT/head-dX or executor changes
results/AGENT-COORDINATION.md,268,20260708,attention-dq,qwen post-RMS-fullpair next-hook triage,qwen4b-l2,CLOSED-BY-ANALYSIS,D128 dQ still 553.2us on-path; rowsplit body carries runtime C arithmetic + dead C>1 atomic drain,selected MK_ATTN_D128_DQ_RS_C1 specialization
results/AGENT-COORDINATION.md,271,20260708,attention-dq,qwen D128 rowsplit dQ C1 (template wrapper),qwen4b-l2,NO-GO-CORRECTNESS,runtime hang before parity in smoke and default-only diagnostic; SASS was attractive (-19872 lines ATOM -960 BAR.SYNC -20),template wrapper disturbed generic rowsplit path; future C1 must isolate generic body + run default-only first
results/AGENT-COORDINATION.md,274,20260708,fusion,s1024 SSQ-off current-stack stale check MK_SSQ_FUSE=0,s1024,NO-GO,x80 default-first +6.94us (10/80 wins); x80 variant-first -12.58us (79/80) stable order split,keep MK_SSQ_FUSE=1 default-on
results/AGENT-COORDINATION.md,281,20260708,gemm-fwd,s1024 n128 residual+SSQ direct epilogue MK_GEMM_N128_RSSQ_DIRECT_EPILOGUE,s1024,NO-GO,x40 +0.34us (14/40)/-16.42us (40/40); x80 +3.34us (25/80)/-16.86us (80/80) order split,future work needs composition-stable layout/dependency change
results/AGENT-COORDINATION.md,282,20260708,attention-fwd,s1024 post-RSSQ-epilogue next-hook triage,s1024,CLOSED-BY-ANALYSIS,no credible cheap route knob left; ATTN_FWD_WG largest pure on-path bucket 123.5us,selected larger exact FWD body/layout rewrite class; DKV needs topology/register-contract change
results/AGENT-COORDINATION.md,286,20260708,attention-fwd,s1024 FWD w128 refresh MK_ATTN_FWD_W128,s1024,NO-GO,x40 default-first +18.51us (0/40 variant wins)/variant-first +1.22us (16/40); forced stack 224/160/144/224 LOCAL:0,do not reopen two-ring w128 body; need PV-overlap-preserving layout or new register contract
results/AGENT-COORDINATION.md,288,20260708,executor,s1024 post-FWDw128 next-hook triage,s1024,CLOSED-BY-ANALYSIS,,selected source-free pdf/D64-TMA/feed composition stale check (MK_MODE=pdf MK_ATTN_PDF_FEED 0/1/2)
results/AGENT-COORDINATION.md,290,20260708,executor,s1024 pdf-feed composition source-free check,s1024,NO-GO,APDFF=0 x8 +12.74us (1/8)/-1.90us (6/8); MK_ATTN_PDF_FEED=1 import failed twice (module export function missing); =2 skipped,next S1024 work should be larger producer/drain or one-pass topology
results/AGENT-COORDINATION.md,292,20260708,attention-fwd,s1024 attention topology next-hook triage,s1024,CLOSED-BY-ANALYSIS,tile count stays 32/layer (2 kv-heads x 16 q64),selected GQA-paired 64-row forward MK_ATTN_FWD_GQA64
results/AGENT-COORDINATION.md,295,20260708,attention-dq,qwen D128 dQ C1 separate-body,qwen4b-l2,NO-GO,candidate default-only AND base-control default-only both hung after .so load; forced C1 body never measured,inconclusive; fix/prove stable qwen4b-L2 sibling baseline before further D128 C1 work
results/AGENT-COORDINATION.md,297,20260708,qwen,qwen shared L2 runtime sanity after D128 hang,qwen4b-l2,MEASUREMENT,shared profile completes: median 9398.5us wait/span 474.6/8923.9us; NT 1763.7 head-dX 1645.3 RMS 1555.9 DQ 528.7us,proves hangs local to sibling seed/harness not shared runtime
results/AGENT-COORDINATION.md,306,20260708,rowop,qwen H2560 RMS dX BF16-dy body MK_RMS_DX_H2560_BF16DY,qwen4b-l2,NO-GO,resource/SASS reject pre-timing: pdf stack 112->128; +11664 lines FFMA +2400 FMUL +2425 PRMT +1600; no BAR.SYNC reduction,separate BF16-dy body duplicates too much H2560 code
results/AGENT-COORDINATION.md,307,20260708,attention-fwd,s1024 FWD GQA64 MK_ATTN_FWD_GQA64,s1024,NO-GO,x80 default-first +2.70us (37/80 forced wins)/variant-first -14.14us (80/80) order split; resource-identical spill-free,do not reopen GQA-paired 64-row FWD; need producer/drain or dependency/register-contract change
results/AGENT-COORDINATION.md,309,20260708,attention-dkv,s1024 post-GQA64 attention next-hook triage,s1024,CLOSED-BY-ANALYSIS,,selected DKV P/dS-ring stage pipeline MK_ATTN_DKV_PDS_RING (forced-only 148KB smem)
results/AGENT-COORDINATION.md,315,20260708,attention-dq,qwen post-RMSBF16dy next-hook triage,qwen4b-l2,CLOSED-BY-ANALYSIS,fa4-d128 SASS compare: our D128 HGMMAs serialize behind per-HGMMA DEPBAR.LE 0x0,selected D128 rowsplit dQ descriptor-precompute MK_ATTN_D128_DQ_DESC_PRE (SASS-gated)
results/AGENT-COORDINATION.md,318,20260708,attention-dq,qwen D128 dQ descriptor-precompute MK_ATTN_D128_DQ_DESC_PRE,qwen4b-l2,NO-GO,SASS gate fail: +32 lines; HGMMA.64 1080->1080; WARPGROUP.DEPBAR.LE gsb0 0x0 1080->1080 unchanged; no timing,descriptor-temporary rewrite rejected; need different WGMMA issue/wait or body topology
results/AGENT-COORDINATION.md,320,20260708,lm-head,qwen post-D128-dqdesc next-hook triage,qwen4b-l2,CLOSED-BY-ANALYSIS,profile: NT 1763.7 head-dX 1645.3 RMS 1555.9 DQ 528.7us; old NT frontier note (2444us standalone) stale,next = source-free qwen NT body-frontier refresh via fat_gemm_probe
results/AGENT-COORDINATION.md,322,20260708,lm-head,qwen NT body frontier refresh (fat_gemm_probe),qwen,MEASUREMENT,standalone qwen prefix 1024x151808x2560: n128 2768.3us n256 2447.7us n256d 2482.3us vs integrated bucket 1763.7us,standalone probe stale; NT work must start from production supertile PDF/producer context
results/AGENT-COORDINATION.md,324,20260708,lm-head,qwen production NT body next-hook audit,qwen4b-l2,CLOSED-BY-ANALYSIS,,selected NT wait-distance MK_GEMM_N256_NT_SUPERTILE_WAITDIST (SASS-gated before timing)
results/AGENT-COORDINATION.md,327,20260708,lm-head,qwen NT supertile wait-distance MK_GEMM_N256_NT_SUPERTILE_WAITDIST,qwen4b-l2,NO-GO,SASS gate fail: +144 lines; HGMMA/ARRIVE/DEPBAR all 1080->1080; no 0x1 wait sites; no timing,needs stronger assembly-level/body-topology mechanism
results/AGENT-COORDINATION.md,329,20260708,attention-dq,qwen D128 C1 hang root-cause audit,qwen4b-l2,CLOSED-BY-ANALYSIS,seed 58789e4 imported mk.py/model.py/ops.cuh only: ops.cuh posts kind=6 but megakernel.cu lacked producer kind==6 branch,explains default-only hangs; retry allowed only with full-stack seed incl megakernel.cu
results/AGENT-COORDINATION.md,332,20260708,attention-dkv,s1024 DKV P/dS-ring MK_ATTN_DKV_PDS_RING,s1024,NO-GO,stack 96/64/48/64 -> 368/224/208/448; SASS +11922 lines LDL +739 STL +342; smoke +69.82us (0/2)/+54.91us (0/2),rejected at smoke both orders; do not reopen as written
results/AGENT-COORDINATION.md,334,20260708,gemm-dx,s1024 post-DKVPDS residual triage,s1024,CLOSED-BY-ANALYSIS,MLP dX GEMMNN 1024x256x1536 = largest non-attention on-path bucket 89.7us,selected one-time current-stack MLP dX static-body refresh MK_GEMM_MLPDX_STATIC
results/AGENT-COORDINATION.md,339,20260708,gemm-dx,s1024 MLP dX static current-stack refresh MK_GEMM_MLPDX_STATIC,s1024,NO-GO,x40 default-first +5.18us (6/40)/variant-first -17.47us (40/40) order split; SASS +3488 lines HGMMA.64x64 +16,do not reopen this exact static-body codegen
results/AGENT-COORDINATION.md,341,20260708,architecture,s1024 structural next-mechanism triage,s1024,CLOSED-BY-ANALYSIS,local hooks exhausted or default-on: expfold/defer-rsum/dediverge/mask-split active; w128/GQA64/pdf-feed/PDS-ring/MLPdX-static closed,selected read-only attention dependency-contract preflight
results/AGENT-COORDINATION.md,343,20260708,attention,s1024 attention dependency-contract preflight,s1024,ROUTE-AWAY,PV-overlap-preserving w128 exceeds 120KB page; GQA64 order-sensitive; PDS-ring stack cliff; dual-drain needs broad pdf/feed (closed),no new exact-S1024 attention source lane; route to rowop/GEMM split-scale
results/AGENT-COORDINATION.md,345,20260708,rowop,rowop split-scale current-source preflight,small/H512,CLOSED-BY-ANALYSIS,xn2 still materialized; old bit27 conflicts with qwen NT supertile; fresh bits 28/29 viable,selected MK_EPIFUSE_MLP_SPLITSCALE (row-only B staging + output-column scale)
results/AGENT-COORDINATION.md,349,20260708,rowop,rowop split-scale MK_EPIFUSE_MLP_SPLITSCALE,H512/S1024,NO-GO,x40 default-first +529.01us (0/40)/split-first +519.38us (0/40); backward-only ~+271us; unit equivalence passed (worst 5.34e-07),per-element scaled smem staging cost decisive; avoid or change producer/dependency contract
results/AGENT-COORDINATION.md,351,20260708,gemm-dw,s1024 off-path dW and short-GEMM next-hook triage,s1024,ROUTE-AWAY,WGU slab duplicate; SK1 order-mixed; WLM atomic-elide lost both orders; sparse embed zero order-mixed; fat tiles below occupancy threshold,future dW/GEMM work needs different producer/reduce/executor contract
results/AGENT-COORDINATION.md,353,20260708,executor,short-GEMM semantic output-use preflight,short shapes,CLOSED-BY-ANALYSIS,C/SSQ/drow outputs all have live readers; small rows already claim 1; broad MK_CLAIM regressed,selected re-import of shape-gated MK_GEMM_N64_FAST_DISPATCH
results/AGENT-COORDINATION.md,360,20260708,attention-dq,qwen D128 C1 full-stack retry,qwen4b-l2,NO-GO,corrected seed ran (loss 12.61334419); SASS good (-19904 lines ATOM -960 BAR.SYNC -20 stack 176->160); x40 +15.26us (16/40)/-0.19us (22/40),seed hang root-cause proven; timing rejects; keep full-stack seed discipline
results/AGENT-COORDINATION.md,362,20260708,qwen,qwen post-D128C1 structural next-hook triage,qwen4b-l2,ROUTE-AWAY,D128 descriptor/C1 + NT waitdist/CE/pair/sync + head-dX + RMS surfaces all closed,next qwen work must be larger emitted-body/executor redesign with SASS objective
results/AGENT-COORDINATION.md,366,20260708,lm-head,qwen NT CE-store single-pass MK_GEMM_N256_NT_SUPERTILE_CESTORE1,qwen4b-l2,NO-GO,SASS gate fail: +3184 lines PRMT +416 BRA +24; no reduction in EX2/F2FP/FADD/FMUL/FFMA/SHFL; no timing,do not reopen CE-store half-chunk formulation
results/AGENT-COORDINATION.md,370,20260708,executor,short-GEMM N64 fast-dispatch shape-gated MK_GEMM_N64_FAST_DISPATCH,s128/s256/nano/deep,PROMOTED,clean local GPU rollback A/B: s128 +9.68/+11.60us; s256 +18.91/+8.74us; nano +6.45/+10.59us; deep +57.25/+43.47us rollback-minus-default; s1024 stays off,default ON for H256/D64 short shapes; stale local GPU 1541Z logs non-final
results/AGENT-COORDINATION.md,373,20260708,lm-head,qwen head-dX emitted-body executor preflight,qwen4b-l2,ROUTE-AWAY,exact head-dX + PDF-only already default-on; SKR/postsync/pair2/route toggles closed,only credible reopen = SASS-first change reducing per-HGMMA DEPBAR.LE 0x0 cadence or max run >1
results/AGENT-COORDINATION.md,392,20260708,scheduling,native microbatches adoption preflight,short shapes,CLOSED-BY-ANALYSIS,canonical worktree clean at 27d7e2a; diff one file model.py 173+/110-; shared model.py dirty so no in-place cherry-pick,sibling port can be prepared now; direct promotion respects owner/review window
results/AGENT-COORDINATION.md,396,20260708,scheduling,native microbatches current-stack sibling port,s128/s256/nano/deep/small,VALIDATED-PARKED,microbatches=2 speedups: s128 1.419x s256 1.423x nano 1.355x deep 1.371x small 1.178x; worst grad rel <=0.006384; n=1 route no-op proven,validated and parked for owner/review adoption; no shared edits
results/AGENT-COORDINATION.md,398,20260708,scheduling,native microbatches port (source-prep close by second session),short shapes,SCAFFOLD,n=1 route digests match checkpoint for 7 shapes; n=2 doubles n_instr preserves critical path disables bind_inputs; fixed _nt_supertile_on scope bug,source-prep only; runtime parity/timing closed separately at 155206Z
results/AGENT-COORDINATION.md,402,20260708,lm-head,qwen NT inline-boundary MK_GEMM_N256_NT_SUPERTILE_INLINE,qwen4b-l2,NO-GO,SASS gate fail: pdf +608 lines; HGMMA/ARRIVE/DEPBAR.LE-0x0/UTMALDG/BAR/EX2 all unchanged; no DEPBAR 0x1; no timing,force-inline/noinline boundary flip rejected; need deeper executor/body-topology change
results/AGENT-COORDINATION.md,412,20260708,ce,qwen lm-head CE full-row protocol split MK_QWEN_LMHEAD_CE_FULLROW,qwen4b-l1,NO-GO,x40 default-first +474.99us (0/40); variant-first +445.39us (0/40); counted SASS unchanged; parity clean; op test matched PyTorch,L2 skipped; full-row logits scan decisively slower than inline CE64 partials
results/AGENT-COORDINATION.md,414,20260708,lm-head,qwen NT async-mainloop contract preflight,qwen4b-l2,CLOSED-BY-ANALYSIS,body drains each strip helper immediately (arrive + 4 HGMMA + commit + wait<0> twice per K stage),production micro-hooks exhausted; next = standalone wait-cadence SASS probe
results/AGENT-COORDINATION.md,418,20260708,lm-head,qwen NT wait-cadence standalone SASS probe,qwen,SASS-PROOF,immediate 48 HGMMA/12 DEPBAR run4; source waitdist 16/16 run1 all 0x0; pairwait0 run8; pair2k 48 HGMMA/3 DEPBAR run16 LOCAL:0,next lane = production MK_GEMM_N256_NT_SUPERTILE_PAIR2K gated on real SASS cadence change
results/AGENT-COORDINATION.md,422,20260708,scheduling,native microbatches graph-capture follow-up make_graphed_microbatches,s128/nano,VALIDATED-PARKED,s128 n=4: eager 1535.87us graphed 1408.67us per-seq 352.17us parity 1.91e-06; nano n=2: 1274.56 -> 1218.24us per-seq 609.12us,sibling-only; parked with MBI port for owner/review
results/AGENT-COORDINATION.md,424,20260708,lm-head,qwen NT production-body topology audit,qwen4b-l2,CLOSED-BY-ANALYSIS,route already 384-thread PDF producer shell (pdf REG168 consumers 240 producer 24) exact supertile 4748 tiles kind6 49152B/stage,gap not route/default-on issue; wait CE-fullrow outcome then async-mainloop SASS contract
results/AGENT-COORDINATION.md,427,20260708,attention,s8192 dual feed-drain current-stack bridge port MK_ATTN_DUAL_FEED_DRAIN,s8192,NO-GO,x16 +193.30us (0/16)/+197.62us (0/16); route 183/80/62 kept; 32 UBLKRED; standalone DQ/DKV probes bitwise-clean; stack/shared 144/1264->256/1424,do not reopen deferred wait_group drain bridge; need different read-complete/global-complete contract
results/AGENT-COORDINATION.md,429,20260708,attention,s8192 dual-drain defer batching sweep MK_ATTN_DRAIN_DEFER,s8192,NO-GO-CORRECTNESS,defer4 image built + route parity 183=183 but first A/B hung at 99-100% GPU before PARITY; larger counts skipped,drain/progress hazard; needs explicit read-complete protocol + scheduler fence
results/AGENT-COORDINATION.md,431,20260708,measurement,s8192 profile-score refresh,s8192,MEASUREMENT,step median x16 6296.37us; profile 6346.0us wait 1974.9 span 4371.1us; ATTN_DQ_WG on-path 2092.4us ub 3753.8us; 4 critical DQ rows wait 433.8-435.7us after GEMMNN 8192x256x256,route-away from local DQ drain tweaks; target DQ readiness/priority/dependency contract
results/AGENT-COORDINATION.md,434,20260708,attention-dkv,s8192 STSM P-dS staging preflight,s8192,CLOSED-BY-ANALYSIS,FA4 D64 PTX uses stmatrix m8n8.x4.trans; current DKV uses generic bf162 stores + proxy fence; DQ unsuitable (RS-feed),standalone stmatrix mapping probe required before production DKV patch
results/AGENT-COORDINATION.md,437,20260708,attention-dkv,s8192 STSM P-dS mapping probe,s8192,SASS-PROOF,stmatrix.x4 non-trans exactly covers wga_off64 (4 instr/warp; lane base warp*1024+i*512+(n8/4)*256+lane*8 halfwords); STSM=6 in SASS; trans x4 no cover,route-ready; next lane MK_ATTN_DKV_STSM_PDS default-off
results/AGENT-COORDINATION.md,440,20260708,lm-head,qwen NT production pair2k MK_GEMM_N256_NT_SUPERTILE_PAIR2K,qwen4b-l2,NO-GO,SASS gate fail: whole image HGMMA 1080->1160 DEPBAR 1080->1160 all 0x0; pdf HGMMA.64x128 16->32; MAX_HGMMA_BETWEEN_DEPBAR 1->1; no timing,production body did not preserve standalone pair2k mechanism
results/AGENT-COORDINATION.md,442,20260708,lm-head,qwen NT production SASS localization after pair2k,qwen4b-l2,SASS-PROOF,focused pdf default hgmma=216 depbar=216 max run 1; pair2k 232/232 max run 1,pair2k doubled singleton WGMMA/drain sites; ordinary loop regrouping closed
results/AGENT-COORDINATION.md,445,20260708,lm-head,qwen NT raw WGMMA issue feasibility probe,qwen,SASS-PROOF,cute_loop4/raw_split4/raw_block4 all emit 32 HGMMA/8 DEPBAR MAX_RUN=4 REG:94 LOCAL:0,raw asm and CUTE both group standalone; singleton failure is production megakernel_pdf context
results/AGENT-COORDINATION.md,449,20260708,lm-head,qwen NT production raw WGMMA helper MK_GEMM_N256_NT_RAW_WGMMA,qwen4b-l2,NO-GO,focused pdf default==forced: HGMMA=216 DEPBAR=216 all 0x0 MAX_RUN=1 hist{1:216}; resource identical; no timing,standalone raw-block mechanism does not survive production context
