results/AGENT-COORDINATION.md,758,2026-07-08,attention-fwd,H256 FWD replay dependency/order proof,H256/S4096,CLOSED-BY-ANALYSIS,12/12 replay rows have consumers; coarse wave-boundary invalid for 8/12; instruction-slice cutpoints valid for all,do not time post-run or pure wave-boundary replay
results/AGENT-COORDINATION.md,763,2026-07-08,attention-dq,H256 DQ RS-feed boundary code presence,H256,SASS-PROOF,DKV unchanged 16/3 max=8; DQ boundary global itself 12/12 max=1,code presence safe; RS body still singleton; needs dS/RS operand contract
results/AGENT-COORDINATION.md,765,2026-07-08,attention-fwd,H256 FWD instruction-sliced replay scaffold,H256/S4096,SCAFFOLD,slice calls [44;47) [56;59) [68;71) [80;83); DKV grouped 16/3; slice global 8/8 max=1,code-presence safe; needs primary pause/resume before same-wave attn_combine; do not time
results/AGENT-COORDINATION.md,767,2026-07-08,lm-head,n256 PDF replay cutpoint/order proof,s8192,CLOSED-BY-ANALYSIS,77 replay rows; instruction windows 77/77 valid; wave windows 73/77; 4 FWD rows need instruction cuts,41 grouped cutpoints usable; do not time post-run replay
results/AGENT-COORDINATION.md,772,2026-07-08,attention-dq,H256 DQ RS order/materialization proof,S4096+S128,CLOSED-BY-ANALYSIS,every DQ row has downstream consumers; bf16 dS materialization 260.0MiB at S4096,RS path is register-only; needs materialize+rewire or same-kernel pause/resume
results/AGENT-COORDINATION.md,775,2026-07-08,executor,H256 boundary DAG rewrite proof,H256/S4096,CLOSED-BY-ANALYSIS,8 synthetic boundaries; rewritten graph 192 nodes 1297 edges topo-valid,executor gap: release_at is not a pause; no boundary op exists yet
results/AGENT-COORDINATION.md,777,2026-07-08,lm-head,n256 PDF replay-slice scaffold _pwrs1,s8192,SCAFFOLD,primary grouped max=4; slice entry dispatcher-only HGMMA=0 CALL=28; 10 replay-local WGMMA callees singleton max=1,41 slices; needs pause/resume + replay-body grouping before parity/timing
results/AGENT-COORDINATION.md,779,2026-07-08,executor,H256 boundary-node executor scaffold,H256/S4096,SCAFFOLD,184->192 instr; 8 OP_NOP boundaries at [47;60;73;86;118;140;162;184]; topo valid,boundary bodies still no-ops; replace with replay/materialization then parity
results/AGENT-COORDINATION.md,782,2026-07-08,executor,n256 replay boundary-DAG proof,s8192,CLOSED-BY-ANALYSIS,41 boundaries; 224 nodes 1031 edges replacing 439 direct edges; 37 wave-valid 4 instr-only 3 terminal,cp 80->108; no same-launch boundary op/pause-resume executor yet
results/AGENT-COORDINATION.md,785,2026-07-08,tma-smem,attn-dq elected-TMA staging (SW128),s2048+s3072,PROMOTED,s2048 -13.9/-3.1us; s3072 -6.7/-9.2 (120 reps both orders); kind-5 producer TMA s8192 NO-GO +0.8/+16.2,gate flipped exact_s2048|exact_s3072; re-cert dqtma-bat2 submitted; LANDING BLOCKED on dirty shared tree
results/AGENT-COORDINATION.md,802,2026-07-08,executor,H256 boundary-node no-op model parity,H256/S4096,SCAFFOLD,parity loss abs diff 9.54e-07; boundary PDF 192 instr cp 89,real builder+executor run the no-op boundary graph
results/AGENT-COORDINATION.md,803,2026-07-08,executor,n256 boundary-node executor scaffold,s8192,SCAFFOLD,183->224 instr; cp 80->108; forced-dep CSR/topology pass,ordering scaffold only; no-op boundaries grow cp
results/AGENT-COORDINATION.md,807,2026-07-08,executor,MK_N256_BOUNDARY_NODES model gate route proof,s8192,SCAFFOLD,default 183/80; gated 224/108; 41 boundaries; CSR matched forced deps,host-only proof; GPU no-op parity next
results/AGENT-COORDINATION.md,810,2026-07-08,executor,H256 boundary instruction parameterization,H256/S4096,SCAFFOLD,parity loss abs diff 9.54e-07; 8 boundaries retain explicit descriptor,per-boundary instruction tuples enabled for future real bodies
results/AGENT-COORDINATION.md,812,2026-07-08,executor,n256 boundary no-op parity smoke,s8192,SCAFFOLD,parity exact 0.0 loss and grads; 224 instr cp 108,41-node no-op graph executes with unchanged math
results/AGENT-COORDINATION.md,814,2026-07-08,itax-dag,floor-shape DAG-depth hop-deletion census,deep+small+nano+s128,MEASUREMENT,RMSNORM_FWD dcp -25 deep / -17 small / -9 nano-s128; QKNORM_ROPE_BWD -12/-8/-4,chosen candidate = true rmsnorm-fwd deletion (norm commutes into consumer gemm); deep predicted -100..-180us
results/AGENT-COORDINATION.md,818,2026-07-08,executor,H256 typed boundary op slots (op 39/40),H256/S4096,SCAFFOLD,parity abs diff 2.86e-06; typed op IDs 39/40 at 8 boundaries; dispatch traps without define,stable typed executor op slots
results/AGENT-COORDINATION.md,822,2026-07-09,executor,H256 typed boundary arg contract,H256/S4096,SCAFFOLD,FWD op39 21 args; DQ op40 15 args; both fit MAX_ARGS=23; parity 1.91e-06,implement DQ RS op40 body first
results/AGENT-COORDINATION.md,828,2026-07-09,executor,H256 DQ RS boundary real body (op40),H256/S4096,SCAFFOLD,parity 1.907e-06; REG168 LOCAL0 stack 176->192; ntiles=212 per boundary,bridge body replays full DQ; not a perf candidate; needs true RS-phase split
results/AGENT-COORDINATION.md,829,2026-07-09,executor,n256 typed boundary op slots (op39),s8192,SCAFFOLD,parity 0.0 exact; 41 typed boundaries; module-name suffix removed for pybind export limit,typed slot stable; add arg descriptors next
results/AGENT-COORDINATION.md,833,2026-07-09,executor,n256 typed boundary arg contract v1,s8192,SCAFFOLD,parity 0.0 exact; arg lengths 13-20 <= MAX_ARGS 23; all 41 headers verified vs producers,compact body ABI ready; implement one kind at a time
results/AGENT-COORDINATION.md,837,2026-07-09,executor,N256 FWD replay-boundary real body (v1 bridge),s8192,NO-GO,parity exact 0.0 but stack 144->256; focused cadence 40/41/91 maxrun4 -> 48/77/95 maxrun1,correctness bridge no-promote; restart future FWD body from v2 read/write ABI
results/AGENT-COORDINATION.md,840,2026-07-09,executor,n256 boundary read/write ABI v2,s8192,SCAFFOLD,parity 0.0 exact; max arg len 22 <= 23; reads+writes carried per boundary,v2 supersedes v1 write-only ABI; DKV/DQ kind-3 body next
results/AGENT-COORDINATION.md,842,2026-07-09,executor,n256 DKV/DQ kind-3 body-map proof,s8192,CLOSED-BY-ANALYSIS,4 kind-3 boundaries; op sequence [DKV DKV DKV DQ DQ DQ DKV DQ]; 1088 body tiles,deterministic tile-to-producer map ready for real body
results/AGENT-COORDINATION.md,847,2026-07-09,executor,H256 DQ materialized-dS ABI scaffold,H256/S4096,SCAFFOLD,per-band dS pairs appended at args 15-20; 272.6MB total footprint; route unchanged 192/77/89,ABI-only until a future CUDA body consumes the buffers
results/AGENT-COORDINATION.md,850,2026-07-09,executor,H256 FWD boundary body (op39),H256/S4096,NO-GO,parity 0.0; stack 176->272; STL 86->111; max HGMMA run stays 1,full-body replay only moves work; split completion/merge and require focused SASS gain before timing
results/AGENT-COORDINATION.md,852,2026-07-09,executor,H256 combined FWD+DQ boundary bodies,H256/S4096,NO-GO,parity 9.54e-07; stack 176->320; LDL 111->235 whole-image 184->323,bodies compose but combined replay stack is correctness baseline only
results/AGENT-COORDINATION.md,853,2026-07-09,executor,n256 DKV/DQ kind-3 boundary real body,s8192,SCAFFOLD,parity 0.0 exact; REG168 STACK208 LOCAL0; short module prefix fixed pybind limit,parity-clean import-safe behind default-off flag; combine with FWD body after its parity
results/AGENT-COORDINATION.md,856,2026-07-09,executor,n256 GEMM kind-1 body-map ABI proof,s8192,CLOSED-BY-ANALYSIS,33 kind-1 boundaries; producer hist {1:29;2:4}; 7 decoder keys; v2 decoder sufficient,no v3 ABI extension needed
results/AGENT-COORDINATION.md,861,2026-07-09,executor,n256 GEMM boundary real body,s8192,NO-GO-CORRECTNESS,baseline loss 9.0116 vs variant NaN,first bad writer boundary 50 (decoder (1;128;3;2)) reads unmaterialized kind-2 FWD output acts.oatt.0
results/AGENT-COORDINATION.md,863,2026-07-09,fusion,MK_RMS_FWD_FOLD rmsnorm-fwd fold gate map,deep+small,PROMOTED,deep -22.4/-24.5us 40/40 x2; small -46.3/-45.6 40/40 x2; NO-GO nano +9.9/+8.4 s128 s256 s1024,landing parked behind shared WIP (sibling e6b701b); laws: row-linear norms commute into consumer gemm; hop deletion pays iff L amortizes sink mass
results/AGENT-COORDINATION.md,868,2026-07-09,fusion,exact-small QKRoPE-BWD fold-map proof,exact-small,CLOSED-BY-ANALYSIS,8 foldable triples; deletion sim 264->256 instr cp 145->137; C=1 clean,route to MK_ATTN_QKROPE_BWD_FOLD source scaffold; keep C>1/long-S disabled
results/AGENT-COORDINATION.md,870,2026-07-09,fusion,QKRoPE-BWD fold source scaffold,exact-small,SCAFFOLD,folded route 256 instr / cp 137; 0 QKRoPE rows; guards reject C>1 and wrong shape,trap in place until real D64 epilogue body implemented
results/AGENT-COORDINATION.md,874,2026-07-09,fusion,QKRoPE-BWD folded epilogue body,exact-small,NO-GO,timing +811.18us 0/20; parity ok (loss diff 5.72e-06); ATOM 3648->4420,correctness-ready reference only; needs smem partial reduction + cheaper DKV G-combine
results/AGENT-COORDINATION.md,878,2026-07-09,qwen,qwen NT body-embedding exact-source SASS probe,qwen4b-l2,SASS-PROOF,imported/definitions-only controls grouped ARRIVE=4 max=16; every invoked wrapper/body variant 64/64 max=1,collapse trigger = wrapper/body function boundary around exact pair2k issue loop
results/AGENT-COORDINATION.md,883,2026-07-09,qwen,qwen NT top-level production embedding _nttop,qwen4b-l2,NO-GO,default 216/216 max=1 -> _nttop 224/224 max=1; stack 112->160,image reachability proven but still singleton; route to pruned image or lower-level emission
results/AGENT-COORDINATION.md,886,2026-07-09,qwen,qwen NT pruned production-image proof _ntpr,qwen4b-l2,SASS-PROOF,pruned HGMMA=8 max=8 ARRIVE=1 DEPBAR=2 CALL=0 STACK0 vs default 216 max=1 CALL=127,full-image context is causal collapse source; not runnable (non-matching instrs no-op); route to sidecar
results/AGENT-COORDINATION.md,897,2026-07-09,fusion,QKRoPE-BWD folded smem-grad reduction,exact-small,NO-GO,timing +89.52/+88.50us 1/20 both orders; ATOM 4420->3932 still above default 3648,recovers most of +811us loss but still slower; target DKV last-arrival counter path
results/AGENT-COORDINATION.md,903,2026-07-09,fusion,QKRoPE-BWD DQ-only fold isolate,exact-small,NO-GO,timing +13.01/+10.19us 2-3/20 near-neutral; parity ok,q-finalization cost small; full-fold residual is DKV last-arrival/finalization overhead
results/AGENT-COORDINATION.md,904,2026-07-09,qwen,qwen NT lm-head sidecar launched-symbol scaffold,qwen4b-l2,SASS-PROOF,sidecar CALL=0 HGMMA=8 max=8 TMA=12 STACK0 LOCAL0; normal pdf unchanged 216 max=1,separate launched symbol preserves pruned non-singleton issue shape; not runnable yet
results/AGENT-COORDINATION.md,910,2026-07-09,qwen,qwen NT sidecar cutpoint contract,qwen4b-l2,SCAFFOLD,one cutpoint at instr 37 tiles 0..4748; producer dep [36]; rejoin [38;39;40;41],precise host contract; export/launch or typed boundary next
results/AGENT-COORDINATION.md,913,2026-07-09,fusion,QKRoPE-BWD DKV G-combine fold,exact-small,NO-GO,timing +348.75/+356.40us 0/20; ATOM 3675->4099 BAR.SYNC 481->533 stack megakernel +80,serializing both GQA members in one DKV tile swamps counter deletion; preserve G parallelism
results/AGENT-COORDINATION.md,919,2026-07-09,fusion,QKRoPE-BWD split-G KV direct-store finalizer,exact-small,NO-GO,timing +40.96/+51.84us 0/20; first run raced (dependency slots are not storage) fixed with private kvsplit buffers,private full-size KV buffers + standalone finalizer still lose; avoid standalone K/V finalizer variants
results/AGENT-COORDINATION.md,920,2026-07-09,qwen,qwen NT sidecar launch ABI export,qwen4b-l2,SCAFFOLD,pybind run_qwen_nt_lmhead_sidecar exported and host-callable; build proof has_export=true,debug-only one-CTA; needs typed boundary or partial executor/resume protocol
results/AGENT-COORDINATION.md,921,2026-07-09,ce,CE fwd warp-per-row reduce MK_CE_FWD_WARPROW,s8192+s4096+s3072,VALIDATED-PARKED,s8192 -94.0/-105.1us 16/16 both orders; s4096 -39.4 40/40; s3072 -38.8 40/40; parity ~3e-05,promotion staged (wt-cewr c8569a1) parked behind shared supertile WIP; later landed at 3b5701e (line 1221)
results/AGENT-COORDINATION.md,936,2026-07-09,fusion,MK_SWIGLU_BWD_FOLD swiglu-bwd fold into dX epilogue,nano+deep+small,PROMOTED,nano -20.0/-16.6us; deep -26.5/-27.6; small -82.6/-86.2 all 40/40 both orders; small parity bit-exact,promoted in sibling 587ed73; law: zero-added-sink-mass hop deletion pays at every chain depth
results/AGENT-COORDINATION.md,945,2026-07-09,qwen,qwen NT sidecar split-plan contract,qwen4b-l2,SCAFFOLD,strict pre-closure 20 rows; rejoin [38-41]; post-closure 39 rows; valid_topological_split=true,runnable_now=false; typed boundary or skip/resume next
results/AGENT-COORDINATION.md,948,2026-07-09,qwen,qwen NT sidecar boundary row OP_QWEN_NT_SIDECAR_BOUNDARY,qwen4b-l2,SCAFFOLD,row 37 becomes op 39 replacing OP_GEMM with same dep/gating signature; remote isolated compile/import pass,typed main-graph placeholder compiles; orchestrate one-tile launch next
results/AGENT-COORDINATION.md,953,2026-07-09,qwen,qwen NT sidecar one-tile launch smoke,qwen4b-l2,SCAFFOLD,launch_error=null; sentinel 0; overwritten 32768/32768; nan telemetry expected (producers not run),launch/overwrite proven only; not correctness
results/AGENT-COORDINATION.md,956,2026-07-09,qwen,qwen NT sidecar PDF subprogram split protocol,qwen4b-l2,SCAFFOLD,prefix 37 rows cp20; post 40 rows cp23; tile [0;1) after prefix fully finite 32768/32768,NaN gap closed once producer closure runs; run all tiles + post + parity next
results/AGENT-COORDINATION.md,966,2026-07-09,qwen,qwen NT sidecar one-tile math smoke,qwen4b-l2,SCAFFOLD,logits max_abs_diff 2.44e-04; LSE mx diffs 0.0; sumexp rel 1.88e-07 after fixes,two real topembed LSE bugs fixed (strip row offset + quad mx/sumexp shuffle reduce)
results/AGENT-COORDINATION.md,969,2026-07-09,qwen,qwen NT sidecar multi-tile math sweep,qwen4b-l2,SCAFFOLD,tiles [0;1;4;2374;4747] all pass; worst logits abs 2.44e-04; LSE sumexp rel 2.5e-07,tile math correct through final vocab tile; full protocol + parity remain
results/AGENT-COORDINATION.md,972,2026-07-09,qwen,qwen NT sidecar segmented-wave protocol,qwen4b-l2,NO-GO,harness hung local GPU at 99% SM ~7GB until interrupted exit 130; no runtime summary,wave tensor slicing is not a viable bridge; build real df/pdf-aware partial executor
results/AGENT-COORDINATION.md,976,2026-07-09,qwen,qwen NT sidecar segmented-PDF protocol smoke,qwen4b-l2,SCAFFOLD,loss 12.5688 finite; grads finite/nonzero; telemetry pre 45.2ms sidecar 146.8ms post 5.8ms,host-driven segmented PDF works; needs production API + parallel sidecar + exact parity
results/AGENT-COORDINATION.md,983,2026-07-09,rowop,QKNORM_ROPE_BWD body audit,s8192,NOTE,296us bucket; traffic ~64-80MB/instr suggests ~2x headroom,no cheap anti-pattern remains; bandwidth-vs-floor decomposition queued
results/AGENT-COORDINATION.md,992,2026-07-09,measurement,zero-GPU predictor synthesis (4 sub-analyses),-,MEASUREMENT,feed 3-term rule 0.915 with zero false GOs; local-LD 14.7us/M in-chain sectors; s512=nano identity routing 31/31 via laws; NO-GO triage folklore 80% coverage kills 76% of wins,deliverable predictors-0ba235d.md; F1 nano combo falsifier pre-registered
results/AGENT-COORDINATION.md,1003,2026-07-09,rowop,QKNORM_ROPE_BWD s8192 bandwidth-floor decomposition,s8192,MEASUREMENT,standalone 68.99us/instr matches in-model 69.22; total wait only 10.59us; effective BW 656-745GB/s,body-bound not scheduler-floor-bound; levers = tile staging of trig/weights or dy_f32-read/write deletion
results/AGENT-COORDINATION.md,1006,2026-07-09,rowop,MK_QKBWD_D64_TILE_STAGE smem staging probe,s8192,NO-GO,+9.23/+10.56us 0/40 both orders; parity clean; LDG/LDS/STS/SHFL all up,repeated trig/weight traffic was over-priced; cache/issue reuse beats tile smem staging
results/AGENT-COORDINATION.md,1009,2026-07-09,rowop,MK_QKBWD_D64_VECIO uint4 IO probe,s8192,NO-GO,+27.81/+28.56us 0/40; main STACK 48->320 ws 80->224,only 4 lanes active per 32 RoPE pairs; distinct from later winning vec8 pattern (line 1124)
results/AGENT-COORDINATION.md,1012,2026-07-09,precision,s2048 precision sibling 2^3 lattice (rs/qp/kp),s2048,VALIDATED-PARKED,triple -36.60/-23.50us paired 40/40+40/40 best cell; kp order-mixed alone but contributes -9..-11 composed; Moebius rs*kp -6.31 qp*kp -3.57,gate edit = add exact_s2048 to rs/qp/kp defaults; sign lives at DKV knob not sibling group; ~2x order-bias asymmetry in all 7 cells
results/AGENT-COORDINATION.md,1013,2026-07-09,fusion,swiglu fold-vs-cache boundary,s1024+s2048+s4096,FLIP-PROMOTED,s1024 -2.0/-14.4 @120 reps; s4096 -11.8/-12.4 39/40; s3072 NO-GO +15/+17; s8192 order-mixed NO-GO,cached-2W gate was fold-era stale; s1024/s2048/s4096 moved to _SWIGLU_BWD_FOLD (sibling 58074b8)
results/AGENT-COORDINATION.md,1020,2026-07-09,precision,nano F1/F2 combo (RS_FEED+FP32_P+prebias),nano,VALIDATED-PARKED,forced-old mirror +6.19/+6.62us old wins 9/120; F1 def-first -8.2..-10.1 x120; F2 prebias 8/8 windows both orders,staged commit 08276fe parked behind supertile WIP; sibling-closure derivability transfers; shipped nano gate hole was derivable
results/AGENT-COORDINATION.md,1023,2026-07-09,qwen,qwen NT sidecar full split parity,qwen4b-l2,SCAFFOLD,loss diff -2.86e-06; worst grad rel 0.0048,three LSE bugs fixed in sequence (part index out-of-range; strip row overwrite; missing 4-lane reduction causing ~log(4) loss shift); correctness only
results/AGENT-COORDINATION.md,1024,2026-07-09,rowop,QKNORM_ROPE_BWD decomposition (main session),s8192,MEASUREMENT,standalone 31.6us per 2048-row instr (9MB traffic; 3.7us floor); body 3-4x off floor; ~55-60us of 74us in-model span is contention,lever: ld8bf/st8bf uint4 never applied to per-(head;row) loop; expected ~30-50us/step
results/AGENT-COORDINATION.md,1038,2026-07-09,qwen,qwen NT sidecar serial split timing baseline,qwen4b-l2,NO-GO,+144816.05/+144796.13us 0/12 both orders; parity pass,correctness-valid performance-invalid; sidecar launch still debug serial one-CTA over [0;4748)
results/AGENT-COORDINATION.md,1042,2026-07-09,attention,attn-feed WG2-contention displacement test,s4096,REFUTED,attn feed still loses +23.4/+14.9us 1/40 with WG2 freed of _pd64f; staleness recheck +63.9/+56.8 reproduces old +64.4/+68.3; pd64f worth ~-33us,feed law amended to funding inequality (wait column must fund fixed serialization cost); contention term real ~40us but not sign-determiner
results/AGENT-COORDINATION.md,1043,2026-07-09,fusion,swiglu-bwd fold round complete,nano+deep+small+s2048+s4096,PROMOTED,final map: 5 shapes promoted 40/40-class both orders with 0-2/40 mirrors; _SWIGLU_CACHED_2W shrinks to s1024/s3072/s8192,new law: a mechanism that deletes an op stales every gate tuned to optimize that op; landing = one cherry-pick from dagdepth sibling
results/AGENT-COORDINATION.md,1047,2026-07-09,qwen,qwen NT sidecar tile-parallel grid launch,qwen4b-l2,VALIDATED-PARKED,-394.82/-378.70us 12/12 both orders; audit and parity clean (loss diff +2.86e-06),fixes prior +144.8ms serial no-go; one CTA per tile; API/scheduler integration remains
results/AGENT-COORDINATION.md,1048,2026-07-09,precision,partial-gate completion s1024/s3072/s4096,s3072+s4096,VALIDATED-PARKED,s3072 rs+kp -36.03/-34.79 40/40x2; s4096 qp+kp -56.27/-54.39 40/40x2; s1024 all cells order-mixed null,two verdict-rot flips: rs@s3072 old refutation now holds alone; qp@s4096 old neutral now holds alone
results/AGENT-COORDINATION.md,1058,2026-07-09,qwen,qwen NT sidecar explicit step API,qwen4b-l2,VALIDATED-PARKED,-382.45/-363.95us 12/12; parity loss diffs <2e-06,step() unchanged; guarded explicit step_qwen_nt_sidecar API validated
results/AGENT-COORDINATION.md,1062,2026-07-09,qwen,MK_QWEN_NT_SIDECAR_STEP policy switch,qwen4b-l2,VALIDATED-PARKED,-428.58/-400.75us 12/12; boundary-without-policy and graph-capture refusals pass,opt-in execution-policy surface validated for exact qwen4b-l2
results/AGENT-COORDINATION.md,1067,2026-07-09,qwen,qwen NT sidecar explicit step API (repost),qwen4b-l2,DUPLICATE,same close as line 1058,double-posted close
results/AGENT-COORDINATION.md,1069,2026-07-09,attention,attention split-entry callfree image SASS probe,s8192+s4096,REFUTED,dq-only entry CALL=0 fully inlined still hist{1:12} max=1; dkv+dq {1:28}; all {1:36}; .text.megakernel_df byte-identical across builds,attention WGMMA singleton drain survives total image isolation = conservation-scoped; image-partitioning family do-not-spend; call-poison law rescoped to exclude attention bodies
results/AGENT-COORDINATION.md,1081,2026-07-09,qwen,qwen NT sidecar API coverage matrix,qwen4b-l2,SCAFFOLD,only l2_boundary exposes API; 7 reject cases clean; runtime re-confirm -437.79/-383.73us 12/12,API validated for explicit qwen4b-l2 boundary route only
results/AGENT-COORDINATION.md,1085,2026-07-09,qwen,qwen NT sidecar CUDA graph capture,qwen4b-l2,VALIDATED-PARKED,graph replay -406.32/-417.25us 12/12; parity clean,sidecar advantage survives graph replay so not python launch overhead
results/AGENT-COORDINATION.md,1089,2026-07-09,qwen,qwen NT sidecar graph policy integration,qwen4b-l2,VALIDATED-PARKED,-457.12/-456.35us 12/12; policy graph/API equivalence pass,MK_QWEN_NT_SIDECAR_STEP=1 validated for eager and graph-captured step
results/AGENT-COORDINATION.md,1093,2026-07-09,precision,kp completion deep/s128/s256/s8192,s8192+deep,VALIDATED-PARKED,s8192 +kp -103.25/-109.36us 40/40x2 biggest env-only sibling-family win; deep -19.67/-23.56 40/40x2; s128/s256 order-mixed flat no-go,kp value tracks total DKV wait mass; consolidated session payload ~-249us env-only
results/AGENT-COORDINATION.md,1097,2026-07-09,qwen,qwen NT sidecar graph capture (repost),qwen4b-l2,DUPLICATE,same close as line 1085,double-posted close
